product_id,product_name,category,material,brand,price_usd,color,country_of_origin,rating,reviews_count,in_stock,merchant_source,sustainability_label
P001228,Recycled Paper Notebook,Office & Stationery,"100% Recycled Paper, Cardboard Cover",Ecosystem,11.17,Unknown,Netherlands,3.6,43591,True,Brand Store Z,Fsc Certified
P001229,Dry Shampoo Aerosol,Personal Care,"Aerosol, Butane",Batiste,6.7,Brown,India,4.5,42150,False,Whole Foods,None
P001230,Compostable Diaper,Baby & Kids,"Plant-Based Materials, Pla",Eco By Naty,0.47,Pink,Germany,4.9,27421,True,Etsy,Nordic Swan
P001231,Organic Shampoo Bar,Personal Care,"Organic Coconut Oil, Shea Butter",Barnone,11.69,Purple,Germany,4.8,28152,False,Whole Foods,Usda Organic
P001232,Paper-Based Pet Food Bag,Pet Care,"Kraft Paper, Foil Lining",Open Farm,42.16,Clear,Australia,3.4,26018,True,Ecoretail,None
P001233,Plastic Dog Bowl,Pet Care,Polypropylene Plastic,Van Ness,4.78,Beige,Germany,3.8,25418,True,Walmart,None
P001234,Aluminum Foil,Kitchen & Dining,Aluminum,Reynolds,5.57,Unknown,China,4.7,42434,True,Marketplace Y,None
P001235,Halogen Bulb,Electronics & Energy,"Glass, Halogen Gas, Tungsten",Sylvania,5.46,Grey,Brazil,3.3,1967,True,Etsy,None
P001236,Stainless Steel Baby Cup,Baby & Kids,Food-Grade Stainless Steel,Pura,14.95,Natural,Italy,3.7,34117,False,Target,None
P001237,Plastic Olive Oil Bottle,Food & Beverage,Pet Plastic,Generic,7.43,Purple,Italy,4.3,28848,True,Retailer X,None
P001238,Plastic Garden Pot,Garden & Outdoors,Polypropylene Plastic,Bloem,5.17,Purple,Australia,4.5,13610,True,Etsy,None
P001239,Synthetic Garden Gloves,Garden & Outdoors,"Nylon, Nitrile Coating",Mechanix,9.84,Clear,Germany,3.5,44747,True,Retailer X,None
P001240,Sunscreen Bar,Personal Care,"Zinc Oxide, Coconut Oil",Raw Elements,16.15,Brown,Unknown,4.8,42331,True,Retailer X,Reef Safe Certified
P001241,Organic Cotton Baby Onesie,Baby & Kids,100% Organic Cotton,Burt'S Bees Baby,15.14,Brown,India,3.5,13126,True,Retailer X,Gots
P001242,Reusable Water Filter,Food & Beverage,"Bpa-Free Plastic, Carbon Filter",Brita,27.68,Natural,Uk,3.3,23816,True,Online Shop B,None
P001243,Plastic Toilet Brush,Cleaning,"Polypropylene, Nylon",Oxo,9.59,Yellow,France,3.7,4114,True,Online Shop A,None
P001244,Glass Baby Bottle,Baby & Kids,"Borosilicate Glass, Silicone Sleeve",Dr. Brown'S,13.89,Unknown,Germany,4.8,23762,False,Brand Store Z,None
P001245,Organic Denim Jeans,Fashion & Clothing,100% Organic Cotton Denim,Nudie Jeans,163.9,Pink,Sweden,4.1,25418,True,Whole Foods,Gots
P001246,Incandescent Bulb,Electronics & Energy,"Glass, Tungsten Filament",Ge,2.7,Orange,Netherlands,3.8,7402,True,Whole Foods,None
P001247,Plastic Conditioner Bottle,Personal Care,Hdpe Plastic,Pantene,4.97,Unknown,Unknown,3.4,5370,True,Online Shop B,None
P001248,Virgin Paper Notebook,Office & Stationery,"Virgin Paper, Plastic Spiral",Mead,5.32,White,France,4.3,25418,True,Online Shop B,None
P001249,Plastic Garden Pot,Garden & Outdoors,Polypropylene Plastic,Bloem,5.24,Green,France,4.8,12617,True,Etsy,None
P001250,Cork Laptop Sleeve,Electronics & Energy,"Natural Cork, Cotton Lining",Corkor,37.02,Blue,Canada,3.8,19375,True,Amazon,None
P001251,Natural Rubber Gloves,Cleaning,Natural Rubber,Mapa,7.46,Red,Australia,4.9,47063,True,Amazon,None
P001252,Virgin Plastic Planter,Garden & Outdoors,Virgin Hdpe Plastic,Classic Home,12.8,Grey,Sweden,4.3,25008,True,Whole Foods,None
P001253,Plastic Dog Waste Bag,Pet Care,Ldpe Plastic,Dogipot,8.78,Beige,Brazil,4.8,18844,True,Online Shop A,None
P001254,Hemp Dog Collar,Pet Care,"Hemp Fiber, Natural Dye",Earthdog,17.87,Beige,China,3.8,24355,True,Marketplace Y,None
P001255,Virgin Printer Paper,Office & Stationery,Virgin Wood Pulp,Hp,8.99,Grey,France,4.8,4372,True,Online Shop A,None
P001256,Glass Pasta Jar,Food & Beverage,"Glass, Metal Lid",Rustichella,9.96,Unknown,Australia,4.0,8901,True,Ecoretail,None
P001257,Plastic Mechanical Pencil,Office & Stationery,"Abs Plastic, Metal Tip",Pentel,4.43,Unknown,Germany,3.6,39006,True,Retailer X,None
P001258,Plastic Baby Toy,Baby & Kids,"Abs Plastic, Pvc",Fisher-Price,14.47,Green,China,4.7,3632,True,Whole Foods,None
P001259,Coconut Fiber Scrub Pad,Cleaning,"Coconut Coir, Natural Fiber",Ecoscrub,5.6,Orange,Netherlands,4.3,31444,True,Online Shop B,Cosmos Natural
P001260,Plastic Shopping Bag,Food & Beverage,Hdpe Plastic,Generic,0.09,Natural,China,4.6,26748,True,Whole Foods,None
P001261,Glass Water Bottle,Kitchen & Dining,"Borosilicate Glass, Silicone Sleeve",Lifefactory,33.05,Green,France,4.4,12377,True,Brand Store Z,None
P001262,Teflon Non-Stick Pan,Kitchen & Dining,"Aluminum, Ptfe Coating",T-Fal,22.53,Pink,Germany,3.1,35537,True,Amazon,None
P001263,Electric Toothbrush Head,Personal Care,"Plastic, Nylon",Philips,8.87,Pink,Germany,3.7,24074,False,Greenshop,None
P001264,Deodorant Crystal,Personal Care,Potassium Alum,Thai Crystal,8.02,White,Sweden,4.7,31596,False,Retailer X,Cosmos Natural
P001265,Vegan Sneakers,Fashion & Clothing,"Recycled Pet, Natural Rubber Sole",Veja,132.43,Red,Sweden,3.8,9145,True,Greenshop,Fair Trade
P001266,Vinyl Dog Toy,Pet Care,Pvc Vinyl,Kong,8.57,Unknown,Japan,4.8,38183,True,Target,None
P001267,Glass Vitamin Jar,Healthcare & Wellness,"Glass, Metal Lid",Garden Of Life,22.83,Purple,Unknown,3.0,1606,True,Marketplace Y,Usda Organic
P001268,Plastic Tape,Office & Stationery,"Polypropylene Plastic, Acrylic Adhesive",Scotch,2.8,White,China,4.7,31249,True,Etsy,None
P001269,Plastic Kids Lunchbox,Baby & Kids,Bpa-Free Plastic,Bentgo,22.0,Unknown,Uk,3.7,49531,True,Marketplace Y,None
P001270,Face Wash Plastic Pump,Personal Care,"Synthetic Surfactants, Plastic",Cerave,9.9,Yellow,Canada,4.4,24980,True,Greenshop,None
P001271,Hemp T-Shirt,Fashion & Clothing,"55% Hemp, 45% Organic Cotton",Tentree,49.66,Clear,Italy,3.4,8950,True,Target,Gots
P001272,Plastic Dog Bowl,Pet Care,Polypropylene Plastic,Van Ness,5.16,Pink,Usa,4.0,44599,True,Greenshop,None
P001273,Aerosol Deodorant,Personal Care,"Aerosol, Aluminum Chloride",Dove,5.24,Red,Japan,4.3,40906,False,Ecoretail,None
P001274,Mouthwash Plastic Bottle,Personal Care,"Water, Alcohol, Plastic",Listerine,4.93,Unknown,Canada,4.1,42732,True,Ecoretail,None
P001275,Plastic Produce Bag,Kitchen & Dining,Ldpe Plastic,Generic,0.05,Unknown,Italy,3.2,11622,True,Walmart,None
P001276,Synthetic Dress Shirt,Fashion & Clothing,"65% Polyester, 35% Cotton",Van Heusen,27.9,Unknown,Canada,3.9,7009,True,Online Shop B,None
P001277,Paper Flour Bag,Food & Beverage,Kraft Paper,Bob'S Red Mill,5.32,Green,Canada,4.2,42052,True,Etsy,None
P001278,Stainless Steel Kids Lunchbox,Baby & Kids,18/8 Stainless Steel,Planetbox,41.9,White,Sweden,4.3,35975,True,Whole Foods,None
P001279,Bamboo Cutlery Set,Kitchen & Dining,Bamboo,To-Go Ware,11.87,White,Uk,4.0,21893,False,Brand Store Z,Fsc Certified
P001280,Peat Compost,Garden & Outdoors,Peat Moss,Miracle-Gro,9.43,Unknown,France,3.3,14848,True,Marketplace Y,None
P001281,Pu Leather Belt,Fashion & Clothing,"Pu Leather, Plastic",H&M,20.77,Black,Usa,3.7,38005,True,Greenshop,None
P001282,Reusable Mesh Bag,Food & Beverage,Organic Cotton Mesh,Alchemy Goods,10.45,Blue,France,3.8,46159,True,Etsy,Gots
P001283,Wooden Cutting Board,Kitchen & Dining,Acacia Wood,Boardsmith,42.6,Orange,Brazil,3.7,38717,False,Brand Store Z,Fsc Certified
P001284,Plastic Baby Bottle,Baby & Kids,Bpa-Free Polypropylene,Avent,8.93,Purple,Sweden,4.5,40723,True,Walmart,None
P001285,Pu Leather Belt,Fashion & Clothing,"Pu Leather, Plastic",H&M,19.73,Black,Sweden,4.0,25418,True,Target,None
P001286,Plastic Ruler,Office & Stationery,Polystyrene Plastic,Staedtler,2.13,Blue,Germany,4.0,11357,True,Brand Store Z,None
P001287,Organic Shampoo Bar,Personal Care,"Organic Coconut Oil, Shea Butter",Barnone,13.42,Unknown,Canada,4.5,25418,True,Marketplace Y,Usda Organic
P001288,Linen Shirt,Fashion & Clothing,100% European Linen,Quince,54.35,Unknown,Italy,3.8,48758,True,Online Shop A,Oeko-Tex
P001289,Cellulose Dish Sponge,Kitchen & Dining,"Natural Cellulose, Loofah",Twist,4.51,Purple,Netherlands,4.0,30987,True,Retailer X,Cosmos Natural
P001290,Virgin Plastic Keyboard,Electronics & Energy,Abs Plastic,Logitech,29.51,Black,France,3.5,14587,True,Online Shop B,None
P001291,Solar Charger Panel,Electronics & Energy,"Monocrystalline Silicon, Aluminum Frame",Anker,47.28,Beige,Australia,4.7,10624,True,Walmart,None
P001292,Bamboo Ruler,Office & Stationery,Bamboo,Westcott,3.54,Natural,Unknown,4.0,25218,True,Target,None
P001293,Bamboo Garden Gloves,Garden & Outdoors,"Bamboo Fiber, Natural Rubber Grip",Foxgloves,16.42,Unknown,India,3.0,49738,True,Marketplace Y,None
P001294,Mouthwash Tablets Zero Waste,Healthcare & Wellness,"Xylitol, Natural Mint, Paper Packaging",Bite,13.68,Blue,France,4.9,38818,True,Online Shop A,Leaping Bunny
P001295,Silicone Food Wrap,Kitchen & Dining,Silicone,Stasher,11.59,Purple,France,3.9,44753,True,Marketplace Y,None
P001296,Bamboo Leggings,Fashion & Clothing,"72% Bamboo, 28% Nylon",Boody,46.81,Green,India,4.0,25776,True,Walmart,Oeko-Tex
P001297,Plastic Produce Bag,Kitchen & Dining,Ldpe Plastic,Generic,0.05,Clear,Unknown,3.6,25418,True,Retailer X,None
P001298,Disposable Paper Cup,Kitchen & Dining,"Paper, Plastic Lining",Dixie,0.23,Red,France,4.3,814,True,Online Shop A,None
P001299,Electric Razor,Personal Care,"Abs Plastic, Metal",Braun,47.4,White,Usa,4.2,25418,True,Greenshop,None
P001300,Nylon Toothbrush,Personal Care,Nylon,Oral-B,2.64,Grey,Netherlands,4.9,48990,True,Marketplace Y,None
P001301,Plastic Shopping Bag,Food & Beverage,Hdpe Plastic,Generic,0.1,Beige,Australia,4.0,36796,False,Online Shop A,None
P001302,Charcoal Floss,Personal Care,"Nylon, Charcoal",Charchoal Floss Co,5.78,White,Australia,4.6,29705,False,Online Shop A,None
P001303,Disposable Highlighter,Office & Stationery,"Plastic, Solvent-Based Ink",Sharpie,2.04,Orange,Australia,3.5,34995,True,Target,None
P001304,Solar Powered Garden Light,Electronics & Energy,"Stainless Steel, Solar Panel",Gigalumi,26.99,Clear,Uk,4.2,25418,True,Whole Foods,None
P001305,Silicone Baking Mat,Kitchen & Dining,Food-Grade Silicone,Silpat,23.56,Unknown,France,3.6,46140,True,Walmart,None
P001306,Halogen Bulb,Electronics & Energy,"Glass, Halogen Gas, Tungsten",Sylvania,4.89,Clear,India,3.4,18568,True,Ecoretail,None
P001307,Cotton Produce Bag,Kitchen & Dining,Organic Cotton Mesh,Colony Co,10.45,Clear,Sweden,4.7,47133,False,Brand Store Z,Gots
P001308,Organic Cotton Underwear,Fashion & Clothing,"95% Organic Cotton, 5% Elastane",Pact,20.3,Black,Canada,3.5,45813,True,Walmart,Gots
P001309,Bamboo Cutlery Set,Kitchen & Dining,Bamboo,To-Go Ware,12.88,Blue,India,4.9,43537,True,Amazon,Fsc Certified
P001310,Coir Coconut Compost,Garden & Outdoors,Coconut Coir Fiber,Burpee,15.06,Grey,Canada,3.8,26489,True,Brand Store Z,None
P001311,Natural Beeswax Lip Balm,Healthcare & Wellness,"Beeswax, Shea Butter, Vitamin E",Burt'S Bees,3.78,Yellow,India,4.7,1023,True,Online Shop A,None
P001312,Glass Jar Set,Kitchen & Dining,"Glass, Metal Lid",Ball,16.27,Black,Japan,4.5,25418,True,Greenshop,None
P001313,Chemical Drain Cleaner,Cleaning,"Sodium Hydroxide, Sodium Hypochlorite",Drano,5.41,Pink,China,4.0,23963,True,Etsy,None
P001314,Compostable Diaper,Baby & Kids,"Plant-Based Materials, Pla",Eco By Naty,0.47,Grey,Brazil,3.4,18090,True,Amazon,Nordic Swan
P001315,Single-Use Water Bottle,Food & Beverage,Pet Plastic,Dasani,1.67,Unknown,India,4.8,36829,False,Greenshop,None
P001316,Natural Bristle Toothbrush,Personal Care,"Wood, Natural Bristle",Naturdent,8.52,Green,Japan,3.8,39656,True,Amazon,Eu Ecolabel
P001317,Disposable Baby Wipes,Baby & Kids,"Polyester, Water, Preservatives",Huggies,5.29,White,Netherlands,3.2,25418,True,Brand Store Z,None
P001318,Compostable Dog Waste Bag,Pet Care,"Pbat, Pla Bioplastic",Earth Rated,12.85,Clear,Italy,4.7,8121,True,Online Shop A,Bpi Certified
P001319,Aluminum Deodorant,Personal Care,"Aluminum, Plastic",Sure,3.22,Unknown,Australia,4.9,25279,False,Greenshop,None
P001320,Synthetic Baby Mattress,Baby & Kids,"Polyurethane Foam, Polyester Cover",Graco,82.1,Blue,China,4.7,13886,True,Online Shop B,None
P001321,Disposable Razor 5Pack,Personal Care,"Plastic, Rubber",Bic,4.95,Unknown,Australia,4.0,5241,True,Target,None
P001322,Bamboo Leggings,Fashion & Clothing,"72% Bamboo, 28% Nylon",Boody,43.24,Green,Australia,4.4,26721,True,Target,Oeko-Tex
P001323,Cardboard Cereal Box,Food & Beverage,"Recycled Cardboard, Paper Lining",Kashi,6.09,Yellow,Germany,3.0,25249,True,Target,Fsc Certified
P001324,Cork Laptop Sleeve,Electronics & Energy,"Natural Cork, Cotton Lining",Corkor,31.57,Orange,Japan,3.7,38178,True,Retailer X,None
P001325,Bamboo Pet Food Mat,Pet Care,Bamboo Fiber,Pawfect Pets,11.09,Brown,Netherlands,3.5,22415,True,Etsy,Fsc Certified
P001326,Aerosol Deodorant,Personal Care,"Aerosol, Aluminum Chloride",Dove,4.57,Black,China,4.6,35467,True,Amazon,None
P001327,Glass Olive Oil Bottle,Food & Beverage,"Dark Glass, Metal Cap",California Olive Ranch,14.26,Orange,India,3.5,8062,True,Walmart,None
P001328,Bamboo Dish Brush,Kitchen & Dining,"Bamboo, Plant Fiber Bristles",Full Circle,6.94,Purple,Australia,4.0,6265,True,Retailer X,Fsc Certified
P001329,Linen Shirt,Fashion & Clothing,100% European Linen,Quince,53.61,Pink,Unknown,5.0,1199,True,Online Shop B,Oeko-Tex
P001330,Cotton Polyester Blend T-Shirt,Fashion & Clothing,"60% Cotton, 40% Polyester",Gap,19.26,Unknown,Australia,4.4,22065,False,Walmart,None
P001331,Disposable Paper Cup,Kitchen & Dining,"Paper, Plastic Lining",Dixie,0.24,Pink,Brazil,4.0,46670,True,Online Shop B,None
P001332,Silicone Baking Mat,Kitchen & Dining,Food-Grade Silicone,Silpat,21.99,Natural,Italy,4.0,25150,True,Whole Foods,None
P001333,Recycled Plastic Toothbrush,Personal Care,Recycled Plastic,Renew,3.79,Orange,Uk,3.7,29224,True,Whole Foods,Grs Certified
P001334,Cork Laptop Sleeve,Electronics & Energy,"Natural Cork, Cotton Lining",Corkor,36.38,Unknown,Canada,3.2,38495,True,Ecoretail,None
P001335,Charcoal Floss,Personal Care,"Nylon, Charcoal",Charchoal Floss Co,6.38,Beige,France,4.7,14712,True,Brand Store Z,None
P001336,Plastic Water Bottle,Kitchen & Dining,Bpa-Free Plastic,Nalgene,11.0,Clear,Japan,3.3,25181,False,Marketplace Y,None
P001337,Plastic Crib,Baby & Kids,"Abs Plastic, Steel Hardware",Delta Children,161.41,Orange,Canada,3.8,25418,True,Online Shop B,None
P001338,Reusable Travel Mug,Kitchen & Dining,"Stainless Steel, Plastic Lid",Yeti,31.23,Black,China,3.8,48780,True,Target,None
P001339,Smart Power Strip,Electronics & Energy,"Abs Plastic, Copper",Kasa,29.43,Red,Italy,3.0,31633,True,Walmart,Energy Star
P001340,Stainless Steel Dog Bowl,Pet Care,18/8 Stainless Steel,Loving Pets,11.62,Unknown,Brazil,4.2,16857,True,Etsy,None
P001341,Cast Iron Pan,Kitchen & Dining,Cast Iron,Lodge,34.67,Unknown,Canada,3.1,25418,True,Greenshop,None
P001342,Compostable Dog Waste Bag,Pet Care,"Pbat, Pla Bioplastic",Earth Rated,13.75,Orange,India,3.6,33798,True,Online Shop A,Bpi Certified
P001343,Cotton Polyester Blend T-Shirt,Fashion & Clothing,"60% Cotton, 40% Polyester",Gap,18.82,Grey,Netherlands,3.0,20627,True,Marketplace Y,None
P001344,Compostable Dog Waste Bag,Pet Care,"Pbat, Pla Bioplastic",Earth Rated,13.98,Orange,Netherlands,3.4,18380,True,Target,Bpi Certified
P001345,Bamboo Razor,Personal Care,"Bamboo, Steel Blade",Jungle Strider,14.51,Green,China,3.6,25418,True,Brand Store Z,Eu Ecolabel
P001346,Recycled Pet Dog Leash,Pet Care,Recycled Pet Bottles,Found My Animal,31.34,Grey,Netherlands,4.7,18481,True,Target,Grs Certified
P001347,Bamboo Cotton Swabs,Personal Care,"Bamboo, Cotton",Ecoswab,5.51,Red,France,3.8,1408,False,Online Shop B,Fsc Certified
P001348,Electric Lawn Mower,Garden & Outdoors,"Steel, Recycled Plastic",Greenworks,221.24,Grey,Netherlands,3.1,25418,False,Retailer X,Energy Star
P001349,Recycled Laptop Bag,Electronics & Energy,Recycled Pet Bottles,Patagonia,93.14,Black,India,3.1,5209,False,Online Shop A,Grs Certified
P001350,Disposable Razor 5Pack,Personal Care,"Plastic, Rubber",Bic,4.66,Yellow,Unknown,4.2,20654,True,Ecoretail,None
P001351,Plastic Spice Container,Food & Beverage,Polypropylene Plastic,Mccormick,3.75,Unknown,Germany,3.9,43965,True,Target,None
P001352,Plastic Mechanical Pencil,Office & Stationery,"Abs Plastic, Metal Tip",Pentel,4.06,Brown,Canada,3.5,25418,True,Retailer X,None
P001353,Glass Pasta Jar,Food & Beverage,"Glass, Metal Lid",Rustichella,8.76,Unknown,Netherlands,4.0,37610,False,Retailer X,None
P001354,Chemical Sunscreen Plastic Tube,Healthcare & Wellness,"Oxybenzone, Octinoxate, Plastic",Coppertone,11.24,Red,Japan,4.1,2010,True,Etsy,None
P001355,Organic Face Wash Bar,Personal Care,"Organic Jojoba, Clay",Herbivore,14.5,Unknown,France,3.1,19044,True,Target,Usda Organic
P001356,Plastic Laundry Detergent Jug,Cleaning,"Petroleum Surfactants, Hdpe Plastic",Tide,16.33,Black,China,3.4,5786,False,Target,None
P001357,Plastic Landscape Fabric,Garden & Outdoors,Polypropylene Plastic,Dewitt,15.64,Green,Canada,4.8,49943,False,Brand Store Z,None
P001358,Reusable Water Filter,Food & Beverage,"Bpa-Free Plastic, Carbon Filter",Brita,32.72,Grey,Germany,3.6,38226,True,Walmart,None
P001359,Chemical Pesticide Spray,Garden & Outdoors,"Bifenthrin, Synthetic Chemicals, Plastic",Ortho,14.27,Beige,Usa,4.8,14267,True,Whole Foods,None
P001360,Reusable Aluminum Foil,Kitchen & Dining,Recycled Aluminum,If You Care,8.75,Brown,Usa,4.6,46697,False,Online Shop B,Grs Certified
P001361,Plastic Garden Stakes,Garden & Outdoors,Pvc Plastic,Vigoro,4.9,Unknown,France,4.8,27268,True,Ecoretail,None
P001362,Reef-Safe Sunscreen Bar,Healthcare & Wellness,"Zinc Oxide, Coconut Oil, Beeswax",Raw Elements,16.0,Orange,India,4.5,25418,True,Greenshop,Reef Safe Certified
P001363,Polyester Coat,Fashion & Clothing,100% Polyester,Zara,74.06,Unknown,India,3.2,14238,True,Amazon,None
P001364,Plastic Baby Bottle,Baby & Kids,Bpa-Free Polypropylene,Avent,7.98,Unknown,India,4.8,4419,True,Amazon,None
P001365,Face Wash Plastic Pump,Personal Care,"Synthetic Surfactants, Plastic",Cerave,8.86,White,Netherlands,4.7,48353,True,Target,None
P001366,Acrylic Sweater,Fashion & Clothing,100% Acrylic,Zara,28.51,White,Australia,4.8,8668,True,Etsy,None
P001367,Recycled Polyester Hoodie,Fashion & Clothing,100% Recycled Polyester,Adidas,81.99,Beige,Uk,3.0,46020,True,Greenshop,Grs Certified
P001368,Wooden Baby Toy Block Set,Baby & Kids,Sustainably Sourced Maple Wood,Melissa & Doug,26.86,Black,Australia,4.5,21104,True,Retailer X,Fsc Certified
P001369,Bamboo Toothbrush,Personal Care,Bamboo,Ecosmile,5.3,Yellow,Netherlands,4.6,38,True,Online Shop A,Eu Ecolabel
P001370,Plantable Pencil,Office & Stationery,"Recycled Newspaper, Seed Capsule",Sprout,9.19,Unknown,Italy,3.6,25418,True,Greenshop,None
P001371,Sulfate-Free Shampoo,Personal Care,"Water, Natural Surfactants",Avalon,8.59,Green,Japan,3.3,49359,True,Target,Ewg Verified
P001372,Hemp Dog Collar,Pet Care,"Hemp Fiber, Natural Dye",Earthdog,21.35,White,Italy,4.5,41535,True,Whole Foods,None
P001373,Compostable Dog Waste Bag,Pet Care,"Pbat, Pla Bioplastic",Earth Rated,12.27,Orange,Unknown,3.9,5504,False,Whole Foods,Bpi Certified
P001374,Stainless Steel Container,Kitchen & Dining,18/8 Stainless Steel,Lunchbots,22.35,Beige,Netherlands,4.0,25236,False,Online Shop B,B Corp
P001375,Disposable Paper Cup,Kitchen & Dining,"Paper, Plastic Lining",Dixie,0.22,Blue,Unknown,3.3,39422,True,Retailer X,None
P001376,Bamboo Bandages,Healthcare & Wellness,"Bamboo Gauze, Natural Adhesive",Bambooearth,9.72,Yellow,Unknown,3.3,3148,True,Online Shop A,None
P001377,Natural Insect Repellent,Healthcare & Wellness,"Citronella, Eucalyptus, Glass Spray",Badger,10.02,Purple,Canada,3.3,48321,True,Walmart,Cosmos Natural
P001378,Stainless Steel Water Bottle,Kitchen & Dining,18/8 Stainless Steel,Hydro Flask,31.33,Orange,Japan,4.4,38530,True,Walmart,B Corp
P001379,Bamboo Cutting Board,Kitchen & Dining,Bamboo,Totally Bamboo,21.67,Yellow,Brazil,4.2,10433,True,Greenshop,Fsc Certified
P001380,Plastic Cutlery,Kitchen & Dining,Polystyrene Plastic,Generic,3.12,Beige,Usa,4.5,34638,True,Walmart,None
P001381,Chemical Pesticide Spray,Garden & Outdoors,"Bifenthrin, Synthetic Chemicals, Plastic",Ortho,12.12,Unknown,France,3.3,43045,False,Whole Foods,None
P001382,Plastic Cutting Board,Kitchen & Dining,High-Density Polyethylene,Oxo,14.54,Yellow,Brazil,4.4,21806,True,Marketplace Y,None
P001383,Organic Cotton Tote Bag,Food & Beverage,100% Organic Cotton,Baggu,13.24,Pink,China,3.2,41825,True,Marketplace Y,Gots
P001384,Nylon Dog Leash,Pet Care,"Nylon, Metal Hardware",Ruffwear,25.78,Unknown,Brazil,3.1,17069,True,Brand Store Z,None
P001385,Plastic Cereal Bag,Food & Beverage,Bopp Plastic,Lucky Charms,4.77,Clear,Usa,4.4,28088,True,Target,None
P001386,Plastic Flour Bag,Food & Beverage,Polyethylene Plastic,Gold Medal,4.9,Orange,Canada,4.0,34074,True,Amazon,None
P001387,Bamboo Garden Gloves,Garden & Outdoors,"Bamboo Fiber, Natural Rubber Grip",Foxgloves,16.1,Orange,Germany,3.4,6068,False,Walmart,None
